family,run_dir,sample_idx,true_label,pred_label,deletion_auc,insertion_auc,stability,defect_corr
swin_tiny,outputs/swin_tiny_seed123,11598,0,0,0.7295312939554606,0.8279982207604917,0.7322036862373352,-0.01954778139065866
swin_tiny,outputs/swin_tiny_seed123,8612,0,0,0.5162461447612259,0.5945849629852091,0.6673595428466796,0.010274977277781226
swin_tiny,outputs/swin_tiny_seed123,32384,0,0,0.4977148684183703,0.44822798511268047,0.9687773704528808,0.031546231338676706
swin_tiny,outputs/swin_tiny_seed123,22088,0,0,0.5758189614971343,0.4892662493180069,0.6376836121082305,0.0011456844134970273
swin_tiny,outputs/swin_tiny_seed123,1258,0,0,0.5543888456377317,0.43883811560635877,0.9236660838127136,0.03611177246842934
swin_tiny,outputs/swin_tiny_seed123,3882,0,0,0.5347088339494803,0.7482543714540952,0.8902053117752076,-0.047940876694601106
swin_tiny,outputs/swin_tiny_seed123,26021,0,3,0.7828760448210232,0.135923945119373,0.9339359283447266,-0.091671991479521
swin_tiny,outputs/swin_tiny_seed123,28706,0,0,0.6473366176755917,0.6559972219365591,0.7644860744476318,0.056021919649280265
swin_tiny,outputs/swin_tiny_seed123,12774,0,0,0.5763265074801893,0.7149899681862735,0.8601993083953857,0.0011524780473708453
swin_tiny,outputs/swin_tiny_seed123,20577,0,0,0.5899672027310316,0.6123099080068641,0.9633599400520325,0.004566326061714042
swin_tiny,outputs/swin_tiny_seed123,20069,0,0,0.6264417566017073,0.7385178892272961,0.9068094849586487,0.009339942528402093
swin_tiny,outputs/swin_tiny_seed123,22989,0,0,0.4979586163225349,0.4430645678064593,0.9396367311477661,0.0009334430912727403
swin_tiny,outputs/swin_tiny_seed123,19017,0,0,0.269967880422314,0.3966989212952967,0.7932367920875549,-0.004579001219138321
swin_tiny,outputs/swin_tiny_seed123,31697,0,0,0.5092938389825576,0.5621293195313228,0.8516610026359558,0.03479460842836598
swin_tiny,outputs/swin_tiny_seed123,23363,0,0,0.5380273159182707,0.5325369142365162,0.8224762916564942,0.02497421600936882
swin_tiny,outputs/swin_tiny_seed123,18777,0,0,0.5254869578725447,0.6698131066024189,0.9340262055397034,-0.026474899558116178
swin_tiny,outputs/swin_tiny_seed123,11832,0,0,0.5447522783351815,0.6855518057855079,0.8167275011539459,0.00013042543750864028
swin_tiny,outputs/swin_tiny_seed123,28618,0,0,0.793138919500052,0.5878508492960464,0.6053233951330185,0.02653240146654251
swin_tiny,outputs/swin_tiny_seed123,22858,0,0,0.5153986534660362,0.5133710956813502,0.9955848574638366,0.04372761908246264
swin_tiny,outputs/swin_tiny_seed123,511,0,0,0.39934000469054354,0.39374067041626404,0.9570682525634766,0.019810290269761378
swin_tiny,outputs/swin_tiny_seed123,29736,0,0,0.57873770038168,0.586686733937313,0.9092276453971863,0.0024905768499797294
swin_tiny,outputs/swin_tiny_seed123,33474,0,0,0.7544959371298319,0.7321835894626929,0.8694381475448608,0.026248801165519968
swin_tiny,outputs/swin_tiny_seed123,25573,1,0,0.696057094468415,0.36568991568810816,0.8045909702777863,0.06585071670805939
swin_tiny,outputs/swin_tiny_seed123,4312,1,1,0.47247527629181185,0.9224802414275022,0.9898283958435059,0.38775889798853264
swin_tiny,outputs/swin_tiny_seed123,24225,1,1,0.16851969405065237,0.645720912679872,0.7546759128570557,0.0624912746003207
swin_tiny,outputs/swin_tiny_seed123,5114,1,1,0.6496563341211417,0.7261215921108946,0.6517013490200043,0.04184515622970755
swin_tiny,outputs/swin_tiny_seed123,107,1,3,0.5544758522946722,0.272133208341927,0.918448543548584,-0.1321574817274131
swin_tiny,outputs/swin_tiny_seed123,10443,1,3,0.3070795328561644,0.5350424040652229,0.9450246095657349,-0.09423563063485174
swin_tiny,outputs/swin_tiny_seed123,5117,1,1,0.47653024395396937,0.5250627536007872,0.7438394784927368,0.03928811121567828
swin_tiny,outputs/swin_tiny_seed123,27764,1,1,0.16164512581355073,0.7337080099925064,0.9889178514480591,0.04851453451378471
swin_tiny,outputs/swin_tiny_seed123,31588,1,1,0.2674237742930021,0.23919426906436492,0.6354433536529541,-0.06525572364095061
swin_tiny,outputs/swin_tiny_seed123,5131,1,1,0.6858651303608143,0.4968669052447243,0.7707619547843934,-0.022791957867835982
swin_tiny,outputs/swin_tiny_seed123,1761,1,1,0.21633598773210316,0.7110697995644033,0.7503587067127228,0.021436865581970294
swin_tiny,outputs/swin_tiny_seed123,34288,1,1,0.33576402465328137,0.9409095998591059,0.8153710961341858,0.12658854745636938
swin_tiny,outputs/swin_tiny_seed123,26309,1,0,0.45987846183743386,0.46249018791149865,0.8498762845993042,0.0639896681380919
swin_tiny,outputs/swin_tiny_seed123,21752,1,2,0.10231840761829503,0.1982002373023266,0.7911023139953614,-0.03233495253508637
swin_tiny,outputs/swin_tiny_seed123,20801,1,1,0.1791241218833317,0.819830212798843,0.9804196000099182,0.3192290232754191
swin_tiny,outputs/swin_tiny_seed123,17666,1,1,0.1617479051352575,0.061616723000955886,0.8373439192771912,-0.08029525904143303
swin_tiny,outputs/swin_tiny_seed123,16706,1,1,0.08477088846853986,0.7051708906630214,0.6988521337509155,0.13315012992465086
swin_tiny,outputs/swin_tiny_seed123,6553,1,1,0.47045208496197155,0.8513833838398117,0.990436053276062,0.0828622055043518
swin_tiny,outputs/swin_tiny_seed123,18583,1,1,0.1573947199870478,0.9283008522208096,0.9979809761047364,0.2665985419677205
swin_tiny,outputs/swin_tiny_seed123,20787,1,1,0.1714823248183368,0.6212612762534722,0.9584614276885987,0.19481509816545284
swin_tiny,outputs/swin_tiny_seed123,33870,1,0,0.3912513629697969,0.6720637882044684,0.9215811371803284,-0.003328908652663974
swin_tiny,outputs/swin_tiny_seed123,19563,1,1,0.6567310848214678,0.954245626987495,0.990586268901825,0.34054915115516315
swin_tiny,outputs/swin_tiny_seed123,2399,2,2,0.7278132839027869,0.7380388406475529,0.8798900723457337,0.044963442793377904
swin_tiny,outputs/swin_tiny_seed123,4407,2,2,0.2259018683828682,0.6980777964806659,0.9438713788986206,0.04417612506476293
swin_tiny,outputs/swin_tiny_seed123,2272,2,2,0.7723992561058892,0.6377178973527489,0.9030086636543274,0.017104845914091248
swin_tiny,outputs/swin_tiny_seed123,2489,2,2,0.608920095604434,0.49334927157375397,0.871018934249878,-0.010135531013378133
swin_tiny,outputs/swin_tiny_seed123,1496,2,2,0.6632816195737199,0.5574966673564514,0.9006449103355407,0.03883825116926352
swin_tiny,outputs/swin_tiny_seed123,2232,2,2,0.7871207801126072,0.7382476232785873,0.7931376695632935,0.018371078915656133
swin_tiny,outputs/swin_tiny_seed123,2415,2,2,0.512587567183755,0.6879544477912898,0.887551212310791,-0.009385500310778668
swin_tiny,outputs/swin_tiny_seed123,2382,2,2,0.644253251054824,0.8664149916015074,0.8793642282485962,0.03699091866692713
swin_tiny,outputs/swin_tiny_seed123,2510,2,2,0.5513841266814863,0.48887294398753234,0.8420660376548768,-0.011246101793866205
swin_tiny,outputs/swin_tiny_seed123,19664,2,2,0.6438680287410641,0.4883129459964817,0.8178601145744324,-0.02452829233412955
swin_tiny,outputs/swin_tiny_seed123,2740,2,2,0.35862385643468286,0.7528784742301458,0.8690992832183838,-0.00630559490635188
swin_tiny,outputs/swin_tiny_seed123,4872,2,2,0.5826413458432369,0.6479118138478652,0.948624050617218,0.009143038205949236
swin_tiny,outputs/swin_tiny_seed123,4574,2,2,0.5466924699749995,0.6831992818918184,0.7834092259407044,-0.022156810415958385
swin_tiny,outputs/swin_tiny_seed123,4029,2,2,0.5350822319956539,0.6928934182094917,0.8925251245498658,0.021180380117938432
swin_tiny,outputs/swin_tiny_seed123,18720,2,2,0.4375297024701865,0.604430412092535,0.7970869183540344,-0.03703072401673717
swin_tiny,outputs/swin_tiny_seed123,1514,2,2,0.6478908047583225,0.4168825651859649,0.831924569606781,0.04322677057320782
swin_tiny,outputs/swin_tiny_seed123,1550,2,2,0.5700755325953875,0.6124667731705546,0.8578631758689881,-0.004816241247381472
swin_tiny,outputs/swin_tiny_seed123,4564,2,2,0.5298312406373391,0.4466437383359132,0.816650664806366,0.0038694537598089047
swin_tiny,outputs/swin_tiny_seed123,4498,2,2,0.5581051368023826,0.5152820140794656,0.7914785027503968,-0.01260797995253114
swin_tiny,outputs/swin_tiny_seed123,1557,2,2,0.23200499897213334,0.6189687601379879,0.8530997633934021,-0.058986968829660834
swin_tiny,outputs/swin_tiny_seed123,2195,2,2,0.43278438209933,0.6404800555244403,0.8851206660270691,-0.03173109170932762
swin_tiny,outputs/swin_tiny_seed123,2545,2,2,0.4375601177125765,0.684210246775967,0.9289839625358581,-0.012012893658779306
swin_tiny,outputs/swin_tiny_seed123,12693,3,0,0.223142386269501,0.5543658794140356,0.876848554611206,0.01784953681613363
swin_tiny,outputs/swin_tiny_seed123,4750,3,3,0.7803223668421424,0.05555175695798198,0.9400646805763244,-0.07489728154261877
swin_tiny,outputs/swin_tiny_seed123,18268,3,3,0.9054286941454279,0.2976733756464114,0.964769446849823,-0.15599341579888762
swin_tiny,outputs/swin_tiny_seed123,18844,3,3,0.3504846163359048,0.8025803870468167,0.9257911443710327,0.06888727186269922
swin_tiny,outputs/swin_tiny_seed123,29937,3,1,0.08529293116802883,0.46330949238565644,0.7298100650310516,0.17782304575378652
swin_tiny,outputs/swin_tiny_seed123,1367,3,3,0.7535319518212305,0.6063303765134265,0.9949651956558228,-0.0018158884273859228
swin_tiny,outputs/swin_tiny_seed123,26201,3,3,0.8851658390985335,0.3703215897240284,0.9483959913253784,-0.21223999815478942
swin_tiny,outputs/swin_tiny_seed123,7843,3,0,0.42224649955892346,0.22617616868910773,0.9627736687660218,0.07873172845063975
swin_tiny,outputs/swin_tiny_seed123,25933,3,0,0.6659735474604531,0.5578783917299006,0.8482913732528686,0.019057201492047583
swin_tiny,outputs/swin_tiny_seed123,7777,3,3,0.36093091274943845,0.9480735334572614,0.9444338321685791,0.10040865881436688
swin_tiny,outputs/swin_tiny_seed123,3199,3,3,0.30988576496642395,0.6209284466446547,0.856356966495514,-0.03834835940099651
swin_tiny,outputs/swin_tiny_seed123,1633,3,3,0.1326901223132495,0.919776476172899,0.9939130306243896,0.2016560308324018
swin_tiny,outputs/swin_tiny_seed123,5569,3,4,0.27253628265094965,0.5608241585583373,0.5255106151103973,0.06778490821725328
swin_tiny,outputs/swin_tiny_seed123,32022,3,3,0.4728418205913272,0.8784081796611076,0.9170613884925842,-0.09260040041120664
swin_tiny,outputs/swin_tiny_seed123,4352,3,3,0.6986658587470629,0.9286447781841503,0.9977016925811768,0.25717821151024134
swin_tiny,outputs/swin_tiny_seed123,5398,3,3,0.8191445902927512,0.6309128906495403,0.9205973625183106,0.0012543444210138981
swin_tiny,outputs/swin_tiny_seed123,1836,3,3,0.9554245507233077,0.13302980964789413,0.8371063590049743,-0.1375198109963195
swin_tiny,outputs/swin_tiny_seed123,6819,3,5,0.4892334677042527,0.5176816630614667,0.991508400440216,0.09471846825951338
swin_tiny,outputs/swin_tiny_seed123,30428,3,3,0.7434626093226484,0.1497350455302353,0.9607141137123107,-0.08464946507910198
swin_tiny,outputs/swin_tiny_seed123,11121,3,3,0.6047287235332419,0.15864109847171903,0.9406171917915345,-0.12277174526461804
swin_tiny,outputs/swin_tiny_seed123,34333,3,3,0.9236518208699067,0.25967792813452206,0.8209027051925659,-0.12961966880730968
swin_tiny,outputs/swin_tiny_seed123,11558,3,3,0.767572163192483,0.3155557137528717,0.9729288458824158,-0.06927278740263658
swin_tiny,outputs/swin_tiny_seed123,15095,4,4,0.2971007797546501,0.6065817934842601,0.8674424052238464,0.0887233109014442
swin_tiny,outputs/swin_tiny_seed123,5482,4,4,0.47259535104584627,0.4725478767999052,0.9466842174530029,-0.0544012536941781
swin_tiny,outputs/swin_tiny_seed123,27612,4,4,0.3036594316969037,0.6222421597791765,0.9892139554023742,0.002998053671882403
swin_tiny,outputs/swin_tiny_seed123,9711,4,4,0.43463923751072997,0.38277575311550294,0.8849910616874694,-0.036874960033038494
swin_tiny,outputs/swin_tiny_seed123,2485,4,4,0.18141090243900493,0.35745748929354093,0.6975230693817138,0.0029092115862129958
swin_tiny,outputs/swin_tiny_seed123,25055,4,0,0.5761042215417547,0.36276841112066904,0.9609159827232361,0.07093522530328286
swin_tiny,outputs/swin_tiny_seed123,25226,4,0,0.628328680892082,0.5884719937366754,0.8851966500282288,0.03177845591344492
swin_tiny,outputs/swin_tiny_seed123,2517,4,4,0.47054641982251866,0.5171386130166677,0.9377221822738647,0.02164426031618763
swin_tiny,outputs/swin_tiny_seed123,3986,4,4,0.3945231098008761,0.45900461854164654,0.9696655392646789,-0.021970198343006404
swin_tiny,outputs/swin_tiny_seed123,5449,4,4,0.4445317027062812,0.3232166915191179,0.9043150544166565,-0.07279168833116766
swin_tiny,outputs/swin_tiny_seed123,25650,4,0,0.1958941694529699,0.25655004379859747,0.8905725717544556,0.019418310489237475
swin_tiny,outputs/swin_tiny_seed123,5353,4,4,0.47627119719623145,0.4737253125426264,0.9884967923164367,0.020918196556626738
swin_tiny,outputs/swin_tiny_seed123,13786,4,4,0.44366871351789605,0.381599875294131,0.9543281078338623,-0.004593053856280246
swin_tiny,outputs/swin_tiny_seed123,4322,4,4,0.3568993100054918,0.6415924785594456,0.969274365901947,0.06356969262520387
swin_tiny,outputs/swin_tiny_seed123,25639,4,4,0.44929865675148406,0.300731447369067,0.9524308681488037,-0.013249642398555651
swin_tiny,outputs/swin_tiny_seed123,25205,4,4,0.3106390472403948,0.4992625125727379,0.6331240892410278,0.015755090325297063
swin_tiny,outputs/swin_tiny_seed123,1831,4,4,0.4597694503561147,0.5758370860839204,0.9613858819007873,0.014721167010857574
swin_tiny,outputs/swin_tiny_seed123,3536,4,4,0.3617875340517378,0.2738573266305897,0.9738853216171265,-0.08948694139609904
swin_tiny,outputs/swin_tiny_seed123,2096,4,4,0.2864832829348236,0.6673560121469957,0.958819591999054,0.09487531261216495
swin_tiny,outputs/swin_tiny_seed123,5469,4,4,0.47619958851947386,0.48158417242431284,0.988128411769867,-0.003881437393649205
swin_tiny,outputs/swin_tiny_seed123,5050,4,4,0.43240479251206887,0.5277450378225486,0.9847148776054382,0.08049294712125932
swin_tiny,outputs/swin_tiny_seed123,25655,4,4,0.3475049003591195,0.35380040894524,0.8048858642578125,-0.04025166218402791
swin_tiny,outputs/swin_tiny_seed123,25122,5,5,0.3632435342487952,0.8099894246151962,0.9786228895187378,0.10446480118218694
swin_tiny,outputs/swin_tiny_seed123,25439,5,5,0.3769552412680923,0.7252174191362428,0.9432632207870484,0.07593961974268501
swin_tiny,outputs/swin_tiny_seed123,12884,5,5,0.47629202027201245,0.9019909897906473,0.9778525471687317,0.1038643402339824
swin_tiny,outputs/swin_tiny_seed123,29842,5,0,0.3312390422979661,0.6097020643624091,0.917887806892395,-0.0006362588877170077
swin_tiny,outputs/swin_tiny_seed123,4418,5,0,0.21553844964410018,0.5179554056467168,0.8384068965911865,-0.04700219525392309
swin_tiny,outputs/swin_tiny_seed123,3147,5,3,0.2898366654284814,0.15677660358295498,0.9616853713989257,-0.0607338311050659
swin_tiny,outputs/swin_tiny_seed123,10773,5,3,0.45101905190335856,0.36474666334169115,0.9757774949073792,-0.12397336986914453
swin_tiny,outputs/swin_tiny_seed123,12766,5,1,0.01734704281129318,0.6922364376943282,0.7312820255756378,0.014737024001989238
swin_tiny,outputs/swin_tiny_seed123,30524,5,3,0.6931993788998057,0.2149553672936122,0.8820372223854065,-0.07639603883879124
swin_tiny,outputs/swin_tiny_seed123,1993,5,0,0.46077786197929527,0.5299596355034737,0.6356184661388398,0.07539835571214458
swin_tiny,outputs/swin_tiny_seed123,1632,5,5,0.3419422999868402,0.6964282590342918,0.8192831754684449,0.08182779887067028
swin_tiny,outputs/swin_tiny_seed123,2903,5,0,0.7618251033418346,0.492987402700237,0.8737990498542786,0.06330009468518188
swin_tiny,outputs/swin_tiny_seed123,4288,5,5,0.3055697899953884,0.8009696268854896,0.9450169086456299,0.042018600461234894
swin_tiny,outputs/swin_tiny_seed123,26488,5,5,0.22556125158644136,0.7516319528804161,0.9941284537315369,0.04414506948575623
swin_tiny,outputs/swin_tiny_seed123,2127,5,0,0.3404907524563896,0.6690987925539957,0.7829282402992248,0.03864861691460641
swin_tiny,outputs/swin_tiny_seed123,31012,5,5,0.48337265950249275,0.5011416859160818,0.9746673941612244,0.06624074765247123
swin_tiny,outputs/swin_tiny_seed123,26627,5,0,0.2929353030290258,0.4312603395937913,0.7132784366607666,-0.011737070715350182
swin_tiny,outputs/swin_tiny_seed123,19032,5,1,0.13777530751719702,0.31973654450885114,0.7307940244674682,0.04606270607938659
swin_tiny,outputs/swin_tiny_seed123,1301,5,5,0.342133904264756,0.8039507898984084,0.9885590434074402,0.12231306745926024
swin_tiny,outputs/swin_tiny_seed123,21284,5,5,0.5147365561570041,0.5988702737231506,0.9436645627021789,-0.0454137382011366
swin_tiny,outputs/swin_tiny_seed123,2304,5,5,0.5965835074457573,0.39608994737500325,0.6269599795341492,-0.06326408378458404
swin_tiny,outputs/swin_tiny_seed123,32350,5,5,0.5480962657511554,0.5790429904847656,0.8379770874977112,0.05065181712566112
swin_tiny,outputs/swin_tiny_seed123,4090,6,6,0.22880694511245125,0.43141209624978893,0.8473766326904297,-0.008370968104234724
swin_tiny,outputs/swin_tiny_seed123,1458,6,6,0.28295472530952415,0.435256330388178,0.9643505215644836,0.009675528031138383
swin_tiny,outputs/swin_tiny_seed123,9806,6,6,0.11660302961224556,0.15733996648873916,0.7305348157882691,-0.013785375172241956
swin_tiny,outputs/swin_tiny_seed123,5362,6,6,0.3006388907575426,0.28436113419134124,0.9002263426780701,0.0914381985654955
swin_tiny,outputs/swin_tiny_seed123,20186,6,6,0.4389768793237847,0.6697386607543647,0.9777102708816529,0.05038131702585347
swin_tiny,outputs/swin_tiny_seed123,13709,6,6,0.2586439947859254,0.3045485869129374,0.8459582328796387,0.040770491718739615
swin_tiny,outputs/swin_tiny_seed123,4101,6,6,0.11122132889775904,0.5518339268120336,0.9836787581443787,0.27115397248487133
swin_tiny,outputs/swin_tiny_seed123,25601,6,6,0.18753111774434594,0.3563248105555368,0.897998309135437,-0.1129118077825805
swin_tiny,outputs/swin_tiny_seed123,4094,6,6,0.22815800465088132,0.37898189857723286,0.9894052147865295,0.23183306396148748
swin_tiny,outputs/swin_tiny_seed123,25595,6,6,0.0838445678528241,0.3898753599487743,0.9579042673110962,0.20931961827475193
swin_tiny,outputs/swin_tiny_seed123,4100,6,6,0.08921454442428978,0.4112958112393863,0.9816476345062256,0.22206794541399943
swin_tiny,outputs/swin_tiny_seed123,6861,6,6,0.11912299514795732,0.13500706990741929,0.8949381232261657,-0.005472514958514424
swin_tiny,outputs/swin_tiny_seed123,4593,6,3,0.8382437229336119,0.6111454665930864,0.9307060599327087,-0.128128501309941
swin_tiny,outputs/swin_tiny_seed123,9904,6,6,0.14737773753361072,0.31384419936769126,0.9632608890533447,0.02988351285825322
swin_tiny,outputs/swin_tiny_seed123,9906,6,3,0.3866128762501262,0.6787699451123785,0.9865002036094666,-0.05266812902067853
swin_tiny,outputs/swin_tiny_seed123,18601,6,6,0.4704622322205263,0.43290484021366016,0.9703904747962951,0.03654735207474407
swin_tiny,outputs/swin_tiny_seed123,4584,6,6,0.07469344648360288,0.2809591842930601,0.9925110340118408,0.2830695532688083
swin_tiny,outputs/swin_tiny_seed123,9143,6,6,0.3134056579388722,0.4030018791415446,0.9470476746559143,0.13642090014676078
swin_tiny,outputs/swin_tiny_seed123,7916,6,6,0.14939758768353695,0.6306937151935945,0.9304312229156494,0.20590842033691545
swin_tiny,outputs/swin_tiny_seed123,16545,6,3,0.7138079828855552,0.7958692391175077,0.9851191997528076,0.10508445771442862
swin_tiny,outputs/swin_tiny_seed123,3044,6,6,0.5367917400690243,0.5073995206845741,0.94359872341156,0.04735381884812408
swin_tiny,outputs/swin_tiny_seed123,2299,6,6,0.31005612309194597,0.4924724345596454,0.624977958202362,-0.009238339093491275
swin_tiny,outputs/swin_tiny_seed123,4121,7,7,0.359210105443622,0.49543349640739187,0.9941851258277893,0.003497617785754238
swin_tiny,outputs/swin_tiny_seed123,4150,7,7,0.27256037890885865,0.720270552168127,0.9933163523674011,0.31297900282960156
swin_tiny,outputs/swin_tiny_seed123,10215,7,7,0.20073556313927865,0.3247254510286961,0.6924972772598267,0.019434618649594216
swin_tiny,outputs/swin_tiny_seed123,4160,7,7,0.23287989351037708,0.7763819783444479,0.9836620926856995,0.13295087396167088
swin_tiny,outputs/swin_tiny_seed123,4109,7,7,0.35816400210283206,0.34939198052051634,0.9922163128852844,0.3288190359405589
swin_tiny,outputs/swin_tiny_seed123,10845,7,7,0.4344755836738998,0.3849639120823021,0.9930501222610474,0.1345012062500138
swin_tiny,outputs/swin_tiny_seed123,4113,7,7,0.21856664393664582,0.43658828162943,0.9480655312538147,0.16948375080803926
swin_tiny,outputs/swin_tiny_seed123,4174,7,7,0.36966497389961717,0.670769773572284,0.9740912318229675,0.29135811261043765
swin_tiny,outputs/swin_tiny_seed123,4951,7,3,0.6853398686934611,0.12835074892331022,0.9532103419303894,-0.09479916002904337
swin_tiny,outputs/swin_tiny_seed123,4139,7,7,0.7201383436878208,0.6265982008482167,0.9615044116973877,0.010995687461629282
swin_tiny,outputs/swin_tiny_seed123,4136,7,7,0.3362179577574933,0.6083426171015297,0.9382911562919617,0.17995292445439734
swin_tiny,outputs/swin_tiny_seed123,4114,7,7,0.6666462421087112,0.6505643396397076,0.9900140762329102,-0.009221171703854702
swin_tiny,outputs/swin_tiny_seed123,4087,7,7,0.28762956159941955,0.729291816803336,0.9908778071403503,0.1424755010309933
swin_tiny,outputs/swin_tiny_seed123,4110,7,7,0.4985733140118045,0.46984415845635974,0.9811178803443908,0.27067882558429884
swin_tiny,outputs/swin_tiny_seed123,1627,7,7,0.14029496403956188,0.3279601544381878,0.9677640676498414,0.13305102947355352
swin_tiny,outputs/swin_tiny_seed123,10935,7,3,0.3339286519612301,0.20608338846244578,0.9292177438735962,0.0002702739685356737
swin_tiny,outputs/swin_tiny_seed123,4606,7,7,0.262210413996975,0.7311450388168528,0.9488900899887085,0.21239361833873427
swin_tiny,outputs/swin_tiny_seed123,4164,7,7,0.3124913014870563,0.766572507156194,0.9185068011283875,0.0838655984229177
swin_tiny,outputs/swin_tiny_seed123,26687,7,7,0.22514063608573487,0.08346921473295321,0.9893197774887085,0.007972580461852957
swin_tiny,outputs/swin_tiny_seed123,4169,7,7,0.4671813817115935,0.6993626515632613,0.9489045739173889,-0.2312254144680574
swin_tiny,outputs/swin_tiny_seed123,4605,7,7,0.2608849165478513,0.7989016164157459,0.9698843717575073,0.17636343397493984
swin_tiny,outputs/swin_tiny_seed123,10918,7,7,0.516742417385555,0.3926615151666746,0.9295143008232116,0.052524491029179735
swin_tiny,outputs/swin_tiny_seed123,20030,8,6,0.35908575356874706,0.45016671125097973,0.9597139120101928,-0.04636959315597036
swin_tiny,outputs/swin_tiny_seed123,29752,8,8,0.23422604125234137,0.15815152788175268,0.9761441707611084,-1.0197064062781022e-05
swin_tiny,outputs/swin_tiny_seed123,25340,8,3,0.865455539511288,0.3739797122547657,0.9661590695381165,0.147015212394539
swin_tiny,outputs/swin_tiny_seed123,994,8,6,0.17032325348943456,0.4512836424427049,0.8369057655334473,-0.059562416404350116
