family,run_dir,sample_idx,true_label,pred_label,deletion_auc,insertion_auc,stability,defect_corr
swin_tiny,outputs/swin_tiny_seed456,11598,0,0,0.797752538604982,0.860917012905702,0.9375335574150085,0.053982804286507036
swin_tiny,outputs/swin_tiny_seed456,8612,0,0,0.7298777928954223,0.5837554302142962,0.7294166207313537,0.019446885835209947
swin_tiny,outputs/swin_tiny_seed456,32384,0,0,0.7606581668478611,0.7344852948481275,0.9498631596565247,0.05739351564357464
swin_tiny,outputs/swin_tiny_seed456,22088,0,0,0.5785217448701587,0.6776270553018549,0.8373761415481568,0.025002568679660657
swin_tiny,outputs/swin_tiny_seed456,1258,0,0,0.849591998179676,0.4929878177695173,0.960965383052826,0.07599142694295388
swin_tiny,outputs/swin_tiny_seed456,3882,0,0,0.5323454094759654,0.6838379418913973,0.8760928034782409,0.002877721831712702
swin_tiny,outputs/swin_tiny_seed456,26021,0,3,0.9584654240711643,0.3373755976258508,0.9474165678024292,-0.13869779371470056
swin_tiny,outputs/swin_tiny_seed456,28706,0,0,0.7884863994258922,0.7749902386294707,0.8834204792976379,0.04782977539320985
swin_tiny,outputs/swin_tiny_seed456,12774,0,0,0.8799839459534269,0.7274065066267212,0.7535881936550141,0.015036176798641028
swin_tiny,outputs/swin_tiny_seed456,20577,0,0,0.6868092054196495,0.6633524196972758,0.9037867426872254,0.03486823525034497
swin_tiny,outputs/swin_tiny_seed456,20069,0,0,0.47562883209866413,0.6035516065676347,0.8345744609832764,0.050350284392919595
swin_tiny,outputs/swin_tiny_seed456,22989,0,0,0.6029159753579734,0.6704989357822342,0.8963351011276245,0.001666270095393454
swin_tiny,outputs/swin_tiny_seed456,19017,0,0,0.7889290047041868,0.558929684360919,0.7981353163719177,0.0516811326495991
swin_tiny,outputs/swin_tiny_seed456,31697,0,0,0.7390168531073869,0.5600574372201663,0.9691314101219177,0.046544574793660254
swin_tiny,outputs/swin_tiny_seed456,23363,0,0,0.6532699429590139,0.7150548137105943,0.8878286957740784,0.010428412444117364
swin_tiny,outputs/swin_tiny_seed456,18777,0,0,0.6049645569919448,0.595570024409426,0.8669283628463745,0.06438541881813285
swin_tiny,outputs/swin_tiny_seed456,11832,0,0,0.6953686665715395,0.46036982118539527,0.88402259349823,0.006954691194316317
swin_tiny,outputs/swin_tiny_seed456,28618,0,5,0.1930679723685671,0.704391398219741,0.582708740234375,-0.010516710582205376
swin_tiny,outputs/swin_tiny_seed456,22858,0,0,0.6590698556246934,0.6699258816297515,0.9749384880065918,0.04295861184917021
swin_tiny,outputs/swin_tiny_seed456,511,0,0,0.5167669651600022,0.5526529467297223,0.9245543003082275,0.09063012098735665
swin_tiny,outputs/swin_tiny_seed456,29736,0,0,0.7784620398779225,0.8099971110386832,0.9081336617469787,-0.026843848504590588
swin_tiny,outputs/swin_tiny_seed456,33474,0,0,0.7799559896448045,0.8335884050902678,0.925101125240326,0.035676469905058475
swin_tiny,outputs/swin_tiny_seed456,25573,1,0,0.7708255857505719,0.4565547878846701,0.9388359069824219,0.0729557450521255
swin_tiny,outputs/swin_tiny_seed456,4312,1,1,0.7391465300087479,0.9553589415144419,0.9961624026298523,0.4027327929217514
swin_tiny,outputs/swin_tiny_seed456,24225,1,1,0.5263102767684362,0.7305733908896404,0.739788019657135,0.019010534950891167
swin_tiny,outputs/swin_tiny_seed456,5114,1,1,0.8052553459090177,0.4631510085408994,0.9090725064277649,-0.08912492055853784
swin_tiny,outputs/swin_tiny_seed456,107,1,1,0.15106353156061836,0.43986321532689665,0.9795076012611389,0.12419415372866018
swin_tiny,outputs/swin_tiny_seed456,10443,1,3,0.561115862423776,0.6807613715968728,0.9342937588691711,-0.11562281282305825
swin_tiny,outputs/swin_tiny_seed456,5117,1,1,0.6827472377370327,0.3295332068297743,0.8052094042301178,-0.11706034398588284
swin_tiny,outputs/swin_tiny_seed456,27764,1,1,0.27853177520129613,0.37930096950267433,0.8950159788131714,0.024547031324437717
swin_tiny,outputs/swin_tiny_seed456,31588,1,1,0.7859834584251075,0.7807735507546401,0.7040890693664551,0.050414692229075436
swin_tiny,outputs/swin_tiny_seed456,5131,1,1,0.8360259945610782,0.942324846778229,0.825279849767685,0.07523661911715554
swin_tiny,outputs/swin_tiny_seed456,1761,1,1,0.23875847822191254,0.6363761571132276,0.6474137365818023,0.041736224599784856
swin_tiny,outputs/swin_tiny_seed456,34288,1,2,0.017791222195318923,0.11118445769140628,0.9811905741691589,0.16145269842341026
swin_tiny,outputs/swin_tiny_seed456,26309,1,0,0.7222953665623209,0.22951468431983812,0.888920259475708,0.04304672608558933
swin_tiny,outputs/swin_tiny_seed456,21752,1,1,0.7735787063565116,0.9528565145436918,0.9672463774681092,0.04664714005715067
swin_tiny,outputs/swin_tiny_seed456,20801,1,1,0.17430791645971588,0.7785815447930649,0.9674381375312805,0.2494789205522944
swin_tiny,outputs/swin_tiny_seed456,17666,1,1,0.33610507821222235,0.2955443961159663,0.7776855111122132,-0.08650395744941164
swin_tiny,outputs/swin_tiny_seed456,16706,1,1,0.13252926008657973,0.7910656552402546,0.7802753984928131,0.12054185578132018
swin_tiny,outputs/swin_tiny_seed456,6553,1,1,0.8592404851943343,0.7164896579319251,0.9794123291969299,-0.06148741675192072
swin_tiny,outputs/swin_tiny_seed456,18583,1,1,0.04891656279429135,0.9438562447602639,0.873324066400528,0.2791399163104499
swin_tiny,outputs/swin_tiny_seed456,20787,1,1,0.2301250225894904,0.37502421857935,0.8675536572933197,0.12095198616800469
swin_tiny,outputs/swin_tiny_seed456,33870,1,0,0.7670609685592353,0.586317214248993,0.9882174491882324,0.10160013673881989
swin_tiny,outputs/swin_tiny_seed456,19563,1,1,0.8137171333764393,0.9133366713348554,0.984607195854187,0.37261345866297213
swin_tiny,outputs/swin_tiny_seed456,2399,2,2,0.717444603041745,0.4076977087448608,0.9083957076072693,-0.026640866326864857
swin_tiny,outputs/swin_tiny_seed456,4407,2,2,0.3408684342314974,0.7547610940031166,0.8404237568378449,0.05759375073158592
swin_tiny,outputs/swin_tiny_seed456,2272,2,2,0.8451065611880431,0.5147633579898692,0.7589269757270813,0.01007630428724107
swin_tiny,outputs/swin_tiny_seed456,2489,2,2,0.36982119462002494,0.39740285503414796,0.9384443402290344,-0.005318673297594907
swin_tiny,outputs/swin_tiny_seed456,1496,2,2,0.5911752108779851,0.35934480739467833,0.9158684134483337,0.04150255569480118
swin_tiny,outputs/swin_tiny_seed456,2232,2,2,0.8218623386389137,0.5273089902718365,0.7750626087188721,0.006297570982949931
swin_tiny,outputs/swin_tiny_seed456,2415,2,2,0.7488733052933583,0.4356939053216766,0.827112901210785,-0.014109039681884195
swin_tiny,outputs/swin_tiny_seed456,2382,2,2,0.6579959200101708,0.4226923210766116,0.8569346785545349,-0.007423126403624324
swin_tiny,outputs/swin_tiny_seed456,2510,2,2,0.4310505389311938,0.3973532612285071,0.8318660140037537,-0.007979582587816843
swin_tiny,outputs/swin_tiny_seed456,19664,2,2,0.3894230032747368,0.6729209950043575,0.8957595944404602,-0.028718737454985623
swin_tiny,outputs/swin_tiny_seed456,2740,2,2,0.2953282157698234,0.7220236898528112,0.827777111530304,0.005913426875469958
swin_tiny,outputs/swin_tiny_seed456,4872,2,2,0.45056789708663736,0.30123321940831893,0.7914254188537597,-0.016849722606923048
swin_tiny,outputs/swin_tiny_seed456,4574,2,2,0.5109148371533436,0.6105061947019887,0.7887888431549073,-0.029780628607175615
swin_tiny,outputs/swin_tiny_seed456,4029,2,2,0.5192339081416932,0.7141724518470944,0.8155105590820313,-0.017046076593752443
swin_tiny,outputs/swin_tiny_seed456,18720,2,2,0.3397836734271955,0.37096012892131647,0.858037781715393,-0.027859354432849454
swin_tiny,outputs/swin_tiny_seed456,1514,2,2,0.5099043988881995,0.3206866444558347,0.9199740290641785,0.06028295196526064
swin_tiny,outputs/swin_tiny_seed456,1550,2,2,0.47734802112539754,0.34536243210585305,0.8305978298187255,-0.005292699315004745
swin_tiny,outputs/swin_tiny_seed456,4564,2,2,0.3732731662908062,0.5566960727479184,0.6963159322738648,-0.0233563693596871
swin_tiny,outputs/swin_tiny_seed456,4498,2,2,0.5209687543856987,0.3299782829627418,0.8116367280483245,-0.02807726207764296
swin_tiny,outputs/swin_tiny_seed456,1557,2,2,0.33367368551212184,0.411383204885686,0.8452927231788635,-0.045902029389195326
swin_tiny,outputs/swin_tiny_seed456,2195,2,2,0.38600076718132925,0.46979295971177315,0.9345557689666748,-0.03585370375844135
